index,"player","fname","lname",week,year,"pos1","fp3",rank
41,"JG-2900","Jimmy","Graham",12,2017,"TE","12.40",8
3,"JW-6000","Jason","Witten",12,2017,"TE","11.40",9
42,"NV-0050","Nick","Vannett",12,2017,"TE","10.90",10
27,"TK-0850","Tyler","Kroft",12,2017,"TE","10.40",11
31,"JT-2000","Julius","Thomas",12,2017,"TE","10.20",12
11,"CC-2100","Charles","Clay",12,2017,"TE","10.00",13
25,"DN-1225","David","Njoku",12,2017,"TE","8.70",14
33,"OH-0250","O.J.","Howard",12,2017,"TE","8.20",15
38,"TH-1550","Tyler","Higbee",12,2017,"TE","7.80",16
57,"CF-0375","C.J.","Fiedorowicz",12,2017,"TE","7.70",17
0,"EE-0050","Eric","Ebron",12,2017,"TE","7.40",18
55,"XG-0100","Xavier","Grimble",12,2017,"TE","7.10",19
13,"TK-0150","Travis","Kelce",12,2017,"TE","6.90",20
32,"AH-3650","Austin","Hooper",12,2017,"TE","6.80",21
54,"JJ-0725","Jesse","James",12,2017,"TE","6.20",22
59,"BW-0700","Benjamin","Watson",12,2017,"TE","5.90",23
28,"SD-0534","Seth","DeValve",12,2017,"TE","5.30",24
14,"DH-1450","Demetrius","Harris",12,2017,"TE","5.30",24
7,"EE-0400","Evan","Engram",12,2017,"TE","4.80",26
17,"AS-0550","Austin","Seferian-Jenkins",12,2017,"TE","4.70",27
8,"NP-0100","Niles","Paul",12,2017,"TE","4.60",28
46,"AT-1075","Austin","Traylor",12,2017,"TE","4.40",29
52,"TN-0550","Troy","Niklas",12,2017,"TE","4.20",30
24,"DB-4387","Daniel","Brown",12,2017,"TE","4.00",31
15,"NO-0150","Nick","O'Leary",12,2017,"TE","3.80",32
56,"RR-1050","Richard","Rodgers",12,2017,"TE","3.50",33
51,"JG-3700","Jermaine","Gresham",12,2017,"TE","3.30",34
43,"GC-0350","Garrett","Celek",12,2017,"TE","2.70",35
47,"VG-0300","Virgil","Green",12,2017,"TE","2.60",36
18,"ED-0400","Ed","Dickson",12,2017,"TE","2.50",37
44,"GK-0075","George","Kittle",12,2017,"TE","2.40",38
48,"LS-1550","Lee","Smith",12,2017,"TE","2.20",39
60,"MW-2450","Maxx","Williams",12,2017,"TE","2.20",39
16,"GO-0100","Greg","Olsen",12,2017,"TE","2.00",41
49,"ML-1500","Marcedes","Lewis",12,2017,"TE","2.00",41
37,"GE-0400","Gerald","Everett",12,2017,"TE","1.90",43
58,"NB-0450","Nick","Boyle",12,2017,"TE","1.90",43
9,"RE-0400","Rhett","Ellison",12,2017,"TE","1.90",43
39,"CF-0650","Coby","Fleener",12,2017,"TE","1.80",46
53,"JO-0150","James","O'Shaughnessy",12,2017,"TE","1.70",47
34,"CB-2775","Cameron","Brate",12,2017,"TE","1.60",48
30,"DA-0850","Dwayne","Allen",12,2017,"TE","1.20",49
45,"JC-4300","Jared","Cook",12,2017,"TE","1.20",49
21,"AS-0775","Adam","Shaheen",12,2017,"TE","1.10",51
22,"DS-2170","Dion","Sims",12,2017,"TE","0.70",52
12,"RT-1550","Ross","Travis",12,2017,"TE","0.00",53
10,"VD-0100","Vernon","Davis",12,2017,"TE","0.00",53
23,"BC-0700","Brent","Celek",12,2017,"TE","0.00",53
6,"AG-0500","Antonio","Gates",12,2017,"TE","0.00",53
5,"JC-5900","Jeff","Cumberland",12,2017,"TE","0.00",53
2,"DF-0550","Darren","Fells",12,2017,"TE","0.00",53
26,"CC-0775","Cethan","Carter",12,2017,"TE","0.00",53
19,"CM-0175","Chris","Manhertz",12,2017,"TE","0.00",53
40,"MH-3300","Michael","Hoomanawanui",12,2017,"TE","0.00",53
32,"RG-2200","Rob","Gronkowski",13,2017,"TE","26.70",1
26,"TK-0150","Travis","Kelce",13,2017,"TE","25.40",2
56,"EE-0400","Evan","Engram",13,2017,"TE","22.90",3
21,"SA-0850","Stephen","Anderson",13,2017,"TE","18.90",4
43,"CB-2775","Cameron","Brate",13,2017,"TE","17.90",5
49,"DN-1225","David","Njoku",13,2017,"TE","17.40",6
19,"DW-0500","Delanie","Walker",13,2017,"TE","17.30",7
47,"HH-0225","Hunter","Henry",13,2017,"TE","15.10",8
30,"KR-1200","Kyle","Rudolph",13,2017,"TE","13.60",9
61,"JG-2900","Jimmy","Graham",13,2017,"TE","11.60",10
11,"BW-0700","Benjamin","Watson",13,2017,"TE","11.40",11
7,"JT-2000","Julius","Thomas",13,2017,"TE","11.00",12
24,"ML-1500","Marcedes","Lewis",13,2017,"TE","10.60",13
59,"CW-0225","Clive","Walford",13,2017,"TE","9.70",14
51,"GE-0400","Gerald","Everett",13,2017,"TE","8.70",15
12,"EE-0050","Eric","Ebron",13,2017,"TE","7.80",16
1,"JW-6000","Jason","Witten",13,2017,"TE","7.80",16
60,"NV-0050","Nick","Vannett",13,2017,"TE","7.00",18
52,"RS-0687","Ricky","Seals-Jones",13,2017,"TE","6.40",19
48,"AG-0500","Antonio","Gates",13,2017,"TE","6.20",20
50,"SD-0534","Seth","DeValve",13,2017,"TE","5.30",21
28,"AH-3650","Austin","Hooper",13,2017,"TE","5.10",22
31,"CC-2100","Charles","Clay",13,2017,"TE","5.00",23
36,"GC-0350","Garrett","Celek",13,2017,"TE","5.00",23
64,"TK-0850","Tyler","Kroft",13,2017,"TE","5.00",23
8,"VG-0300","Virgil","Green",13,2017,"TE","4.60",26
23,"JD-2550","Jack","Doyle",13,2017,"TE","4.60",26
29,"LT-0550","Levine","Toilolo",13,2017,"TE","4.50",28
62,"ZE-0100","Zach","Ertz",13,2017,"TE","4.40",29
2,"NP-0100","Niles","Paul",13,2017,"TE","4.20",30
38,"GK-0075","George","Kittle",13,2017,"TE","4.00",31
10,"AF-0200","Anthony","Fasano",13,2017,"TE","3.90",32
22,"JO-0150","James","O'Shaughnessy",13,2017,"TE","3.90",32
5,"ED-0400","Ed","Dickson",13,2017,"TE","3.80",34
54,"JG-3700","Jermaine","Gresham",13,2017,"TE","3.70",35
17,"CF-0375","C.J.","Fiedorowicz",13,2017,"TE","3.60",36
9,"AT-1075","Austin","Traylor",13,2017,"TE","3.60",36
0,"VD-0100","Vernon","Davis",13,2017,"TE","3.50",38
16,"MR-1275","Michael","Roberts",13,2017,"TE","3.30",39
65,"CU-0150","C.J.","Uzomah",13,2017,"TE","3.10",40
25,"BW-2030","Brandon","Williams",13,2017,"TE","3.10",40
18,"PS-0950","Phillip","Supernaw",13,2017,"TE","3.00",42
14,"DF-0550","Darren","Fells",13,2017,"TE","3.00",42
35,"LT-0275","Logan","Thomas",13,2017,"TE","3.00",42
27,"AS-0550","Austin","Seferian-Jenkins",13,2017,"TE","2.70",45
46,"OH-0250","O.J.","Howard",13,2017,"TE","2.70",45
55,"DC-0775","Derek","Carrier",13,2017,"TE","2.40",47
66,"JJ-0725","Jesse","James",13,2017,"TE","2.30",48
42,"AC-2450","Alan","Cross",13,2017,"TE","2.30",48
40,"DB-4387","Daniel","Brown",13,2017,"TE","2.30",48
41,"AA-0581","Antony","Auclair",13,2017,"TE","2.10",51
13,"NB-0450","Nick","Boyle",13,2017,"TE","2.10",51
45,"LK-0200","Lance","Kendricks",13,2017,"TE","2.10",51
63,"XG-0100","Xavier","Grimble",13,2017,"TE","1.90",54
58,"JC-4300","Jared","Cook",13,2017,"TE","1.90",54
53,"TH-1550","Tyler","Higbee",13,2017,"TE","1.60",56
57,"RE-0400","Rhett","Ellison",13,2017,"TE","1.50",57
37,"DS-2170","Dion","Sims",13,2017,"TE","1.50",57
44,"RR-1050","Richard","Rodgers",13,2017,"TE","1.40",59
34,"DA-0850","Dwayne","Allen",13,2017,"TE","1.30",60
15,"MW-2450","Maxx","Williams",13,2017,"TE","1.10",61
4,"MH-3300","Michael","Hoomanawanui",13,2017,"TE","1.00",62
3,"JH-4070","Josh","Hill",13,2017,"TE","0.80",63
6,"CM-0175","Chris","Manhertz",13,2017,"TE","0.00",64
39,"BB-2712","Ben","Braunecker",13,2017,"TE","0.00",64
20,"JS-4550","Jonnu","Smith",13,2017,"TE","0.00",64
33,"JH-4850","Jacob","Hollister",13,2017,"TE","0.00",64
60,"JJ-0725","Jesse","James",14,2017,"TE","19.70",1
33,"JC-4300","Jared","Cook",14,2017,"TE","18.50",2
10,"EE-0050","Eric","Ebron",14,2017,"TE","18.40",3
51,"HH-0225","Hunter","Henry",14,2017,"TE","15.00",4
35,"GC-0350","Garrett","Celek",14,2017,"TE","14.70",5
30,"TK-0150","Travis","Kelce",14,2017,"TE","14.40",6
12,"OH-0250","O.J.","Howard",14,2017,"TE","14.40",6
7,"AS-0775","Adam","Shaheen",14,2017,"TE","14.40",6
25,"KR-1200","Kyle","Rudolph",14,2017,"TE","13.10",9
55,"RE-0400","Rhett","Ellison",14,2017,"TE","12.00",10
50,"VD-0100","Vernon","Davis",14,2017,"TE","10.60",11
54,"EE-0400","Evan","Engram",14,2017,"TE","9.40",12
44,"DW-0500","Delanie","Walker",14,2017,"TE","9.20",13
61,"VM-0250","Vance","McDonald",14,2017,"TE","9.20",13
57,"JW-6000","Jason","Witten",14,2017,"TE","9.00",15
23,"JD-2550","Jack","Doyle",14,2017,"TE","8.40",16
58,"BC-0700","Brent","Celek",14,2017,"TE","7.50",17
6,"DS-2170","Dion","Sims",14,2017,"TE","5.20",18
26,"BB-1550","Blake","Bell",14,2017,"TE","4.70",19
48,"JG-3700","Jermaine","Gresham",14,2017,"TE","4.70",19
1,"AH-3650","Austin","Hooper",14,2017,"TE","4.30",21
19,"SD-0534","Seth","DeValve",14,2017,"TE","3.60",22
36,"SA-0850","Stephen","Anderson",14,2017,"TE","3.60",22
31,"DH-1450","Demetrius","Harris",14,2017,"TE","3.50",24
0,"JH-4070","Josh","Hill",14,2017,"TE","3.40",25
11,"DF-0550","Darren","Fells",14,2017,"TE","3.30",26
32,"CW-0225","Clive","Walford",14,2017,"TE","3.30",26
18,"LK-0200","Lance","Kendricks",14,2017,"TE","3.10",28
65,"JT-2000","Julius","Thomas",14,2017,"TE","3.10",28
20,"CC-2100","Charles","Clay",14,2017,"TE","3.10",28
45,"RS-0687","Ricky","Seals-Jones",14,2017,"TE","3.00",31
67,"DA-0850","Dwayne","Allen",14,2017,"TE","3.00",31
34,"GK-0075","George","Kittle",14,2017,"TE","3.00",31
5,"DB-4387","Daniel","Brown",14,2017,"TE","2.90",34
22,"BW-2030","Brandon","Williams",14,2017,"TE","2.80",35
13,"MR-1275","Michael","Roberts",14,2017,"TE","2.80",35
68,"AF-0200","Anthony","Fasano",14,2017,"TE","2.70",37
56,"JH-0860","James","Hanna",14,2017,"TE","2.60",38
53,"NP-0100","Niles","Paul",14,2017,"TE","2.50",39
66,"MG-1250","MarQueis","Gray",14,2017,"TE","2.20",40
41,"LW-1450","Luke","Willson",14,2017,"TE","2.20",40
15,"RT-0450","Randall","Telfer",14,2017,"TE","2.20",40
14,"CB-2775","Cameron","Brate",14,2017,"TE","2.10",43
21,"NO-0150","Nick","O'Leary",14,2017,"TE","1.90",44
46,"TN-0550","Troy","Niklas",14,2017,"TE","1.70",45
2,"LT-0550","Levine","Toilolo",14,2017,"TE","1.70",45
28,"CM-0175","Chris","Manhertz",14,2017,"TE","1.60",47
4,"RH-1875","Ryan","Hewitt",14,2017,"TE","1.60",47
59,"GE-0400","Gerald","Everett",14,2017,"TE","1.60",47
43,"JH-3625","Jeff","Heuerman",14,2017,"TE","1.50",50
17,"DN-1225","David","Njoku",14,2017,"TE","1.30",51
63,"NB-0450","Nick","Boyle",14,2017,"TE","1.10",52
42,"AS-0550","Austin","Seferian-Jenkins",14,2017,"TE","1.10",52
49,"JC-5900","Jeff","Cumberland",14,2017,"TE","1.00",54
39,"ML-1500","Marcedes","Lewis",14,2017,"TE","0.00",55
38,"JO-0150","James","O'Shaughnessy",14,2017,"TE","0.00",55
40,"JG-2900","Jimmy","Graham",14,2017,"TE","0.00",55
37,"NV-0050","Nick","Vannett",14,2017,"TE","0.00",55
8,"TK-0850","Tyler","Kroft",14,2017,"TE","0.00",55
24,"RT-1550","Ross","Travis",14,2017,"TE","0.00",55
29,"ED-0400","Ed","Dickson",14,2017,"TE","0.00",55
3,"MH-3300","Michael","Hoomanawanui",14,2017,"TE","0.00",55
62,"XG-0100","Xavier","Grimble",14,2017,"TE","0.00",55
16,"RR-1050","Richard","Rodgers",14,2017,"TE","0.00",55
64,"BW-0700","Benjamin","Watson",14,2017,"TE","0.00",55
47,"PS-0950","Phillip","Supernaw",14,2017,"TE","0.00",55
27,"GO-0100","Greg","Olsen",14,2017,"TE","0.00",55
52,"AG-0500","Antonio","Gates",14,2017,"TE","0.00",55
9,"CU-0150","C.J.","Uzomah",14,2017,"TE","0.00",55
50,"RG-2200","Rob","Gronkowski",15,2017,"TE","30.80",1
28,"GO-0100","Greg","Olsen",15,2017,"TE","29.60",2
42,"EE-0400","Evan","Engram",15,2017,"TE","18.10",3
29,"RR-1050","Richard","Rodgers",15,2017,"TE","17.70",4
43,"ZE-0100","Zach","Ertz",15,2017,"TE","17.60",5
20,"BW-0700","Benjamin","Watson",15,2017,"TE","17.40",6
54,"GC-0350","Garrett","Celek",15,2017,"TE","15.30",7
5,"EE-0050","Eric","Ebron",15,2017,"TE","14.30",8
57,"DW-0500","Delanie","Walker",15,2017,"TE","13.70",9
4,"JH-3625","Jeff","Heuerman",15,2017,"TE","12.40",10
35,"CC-2100","Charles","Clay",15,2017,"TE","11.80",11
1,"JD-2550","Jack","Doyle",15,2017,"TE","11.70",12
11,"TK-0150","Travis","Kelce",15,2017,"TE","10.60",13
64,"OH-0250","O.J.","Howard",15,2017,"TE","10.00",14
26,"KR-1200","Kyle","Rudolph",15,2017,"TE","9.70",15
45,"LW-1450","Luke","Willson",15,2017,"TE","9.60",16
58,"GK-0075","George","Kittle",15,2017,"TE","9.20",17
68,"CB-2775","Cameron","Brate",15,2017,"TE","8.90",18
59,"JW-6000","Jason","Witten",15,2017,"TE","8.70",19
10,"AG-0500","Antonio","Gates",15,2017,"TE","8.00",20
15,"TN-0550","Troy","Niklas",15,2017,"TE","7.10",21
24,"CU-0150","C.J.","Uzomah",15,2017,"TE","6.40",22
8,"DB-4387","Daniel","Brown",15,2017,"TE","6.20",23
65,"LT-0550","Levine","Toilolo",15,2017,"TE","6.00",24
9,"HH-0225","Hunter","Henry",15,2017,"TE","5.80",25
36,"NO-0150","Nick","O'Leary",15,2017,"TE","5.30",26
2,"RT-1550","Ross","Travis",15,2017,"TE","5.30",26
23,"SD-0534","Seth","DeValve",15,2017,"TE","5.20",28
61,"JH-0860","James","Hanna",15,2017,"TE","4.10",29
32,"ML-1500","Marcedes","Lewis",15,2017,"TE","3.80",30
60,"JC-4300","Jared","Cook",15,2017,"TE","3.70",31
37,"JT-2000","Julius","Thomas",15,2017,"TE","3.50",32
38,"AF-0200","Anthony","Fasano",15,2017,"TE","3.50",32
66,"AC-2450","Alan","Cross",15,2017,"TE","3.30",34
40,"AS-0550","Austin","Seferian-Jenkins",15,2017,"TE","3.30",34
41,"JH-4070","Josh","Hill",15,2017,"TE","3.20",36
63,"AH-3650","Austin","Hooper",15,2017,"TE","3.20",36
14,"RS-0687","Ricky","Seals-Jones",15,2017,"TE","3.10",38
13,"OC-0150","Orson","Charles",15,2017,"TE","2.80",39
17,"VD-0100","Vernon","Davis",15,2017,"TE","2.80",39
49,"JJ-0725","Jesse","James",15,2017,"TE","2.70",41
33,"JO-0150","James","O'Shaughnessy",15,2017,"TE","2.50",42
67,"AA-0581","Antony","Auclair",15,2017,"TE","2.40",43
47,"TH-1550","Tyler","Higbee",15,2017,"TE","2.20",44
18,"NP-0100","Niles","Paul",15,2017,"TE","2.10",45
27,"TK-0850","Tyler","Kroft",15,2017,"TE","2.10",45
52,"DA-0850","Dwayne","Allen",15,2017,"TE","2.00",47
19,"NB-0450","Nick","Boyle",15,2017,"TE","1.90",48
7,"DS-2170","Dion","Sims",15,2017,"TE","1.90",48
53,"XG-0100","Xavier","Grimble",15,2017,"TE","1.80",50
12,"DH-1450","Demetrius","Harris",15,2017,"TE","1.70",51
30,"LK-0200","Lance","Kendricks",15,2017,"TE","1.50",52
55,"JS-4550","Jonnu","Smith",15,2017,"TE","1.50",52
48,"DC-0775","Derek","Carrier",15,2017,"TE","1.40",54
62,"LS-1550","Lee","Smith",15,2017,"TE","1.30",55
34,"BK-1050","Ben","Koyack",15,2017,"TE","1.00",56
44,"JG-2900","Jimmy","Graham",15,2017,"TE","0.90",57
39,"MG-1250","MarQueis","Gray",15,2017,"TE","0.70",58
21,"MW-2450","Maxx","Williams",15,2017,"TE","0.40",59
56,"LS-1900","Luke","Stocker",15,2017,"TE","0.00",60
46,"GE-0400","Gerald","Everett",15,2017,"TE","0.00",60
31,"SA-0850","Stephen","Anderson",15,2017,"TE","0.00",60
25,"DM-3550","David","Morgan",15,2017,"TE","0.00",60
22,"DN-1225","David","Njoku",15,2017,"TE","0.00",60
16,"GH-1087","Gabe","Holmes",15,2017,"TE","0.00",60
6,"DF-0550","Darren","Fells",15,2017,"TE","0.00",60
3,"VG-0300","Virgil","Green",15,2017,"TE","0.00",60
51,"JH-4850","Jacob","Hollister",15,2017,"TE","0.00",60
0,"BW-2030","Brandon","Williams",15,2017,"TE","0.00",60
30,"AG-0500","Antonio","Gates",16,2017,"TE","20.10",1
24,"EE-0050","Eric","Ebron",16,2017,"TE","19.30",2
12,"RG-2200","Rob","Gronkowski",16,2017,"TE","17.70",3
61,"ZE-0100","Zach","Ertz",16,2017,"TE","17.10",4
46,"JO-0150","James","O'Shaughnessy",16,2017,"TE","14.90",5
38,"TK-0150","Travis","Kelce",16,2017,"TE","14.70",6
44,"GK-0075","George","Kittle",16,2017,"TE","13.20",7
19,"VD-0100","Vernon","Davis",16,2017,"TE","12.20",8
52,"RE-0400","Rhett","Ellison",16,2017,"TE","10.00",9
57,"VM-0250","Vance","McDonald",16,2017,"TE","9.20",10
1,"JD-2550","Jack","Doyle",16,2017,"TE","9.10",11
0,"BW-0700","Benjamin","Watson",16,2017,"TE","9.00",12
53,"JW-6000","Jason","Witten",16,2017,"TE","8.90",13
4,"MW-2450","Maxx","Williams",16,2017,"TE","8.60",14
11,"CC-2100","Charles","Clay",16,2017,"TE","7.70",15
5,"LK-0200","Lance","Kendricks",16,2017,"TE","7.60",16
39,"DH-1450","Demetrius","Harris",16,2017,"TE","7.40",17
55,"JG-2900","Jimmy","Graham",16,2017,"TE","7.30",18
27,"CU-0150","C.J.","Uzomah",16,2017,"TE","7.10",19
48,"JA-0245","Jerell","Adams",16,2017,"TE","7.10",19
36,"DW-0500","Delanie","Walker",16,2017,"TE","6.30",21
31,"AS-0550","Austin","Seferian-Jenkins",16,2017,"TE","6.10",22
41,"GO-0100","Greg","Olsen",16,2017,"TE","5.70",23
47,"BK-1050","Ben","Koyack",16,2017,"TE","5.00",24
8,"AH-3650","Austin","Hooper",16,2017,"TE","4.80",25
32,"SM-1750","Sean","McGrath",16,2017,"TE","4.60",26
7,"DM-3550","David","Morgan",16,2017,"TE","4.60",26
13,"DA-0850","Dwayne","Allen",16,2017,"TE","4.60",26
40,"OC-0150","Orson","Charles",16,2017,"TE","4.50",29
42,"CB-2775","Cameron","Brate",16,2017,"TE","4.30",30
17,"SD-0534","Seth","DeValve",16,2017,"TE","4.20",31
2,"NB-0450","Nick","Boyle",16,2017,"TE","3.90",32
62,"LS-1550","Lee","Smith",16,2017,"TE","3.60",33
33,"TH-1550","Tyler","Higbee",16,2017,"TE","3.50",34
16,"DS-2170","Dion","Sims",16,2017,"TE","3.40",35
45,"ML-1500","Marcedes","Lewis",16,2017,"TE","3.20",36
9,"JH-4070","Josh","Hill",16,2017,"TE","3.10",37
56,"LW-1450","Luke","Willson",16,2017,"TE","2.90",38
64,"JC-4300","Jared","Cook",16,2017,"TE","2.50",39
22,"AT-1075","Austin","Traylor",16,2017,"TE","2.40",40
34,"JS-4550","Jonnu","Smith",16,2017,"TE","2.30",41
15,"DN-1225","David","Njoku",16,2017,"TE","2.30",41
51,"EE-0400","Evan","Engram",16,2017,"TE","2.20",43
63,"BC-0700","Brent","Celek",16,2017,"TE","2.20",43
37,"AD-1175","A.J.","Derby",16,2017,"TE","2.10",45
10,"JH-4850","Jacob","Hollister",16,2017,"TE","2.00",46
23,"JS-5475","Jeremy","Sprinkle",16,2017,"TE","1.60",47
6,"KR-1200","Kyle","Rudolph",16,2017,"TE","1.60",47
49,"JG-3700","Jermaine","Gresham",16,2017,"TE","1.40",49
26,"TK-0850","Tyler","Kroft",16,2017,"TE","1.30",50
58,"RM-0250","Ryan","Malleck",16,2017,"TE","1.30",50
28,"NS-0725","Neal","Sterling",16,2017,"TE","0.00",52
60,"SA-0850","Stephen","Anderson",16,2017,"TE","0.00",52
59,"JJ-0725","Jesse","James",16,2017,"TE","0.00",52
3,"RT-1550","Ross","Travis",16,2017,"TE","0.00",52
29,"JC-5900","Jeff","Cumberland",16,2017,"TE","0.00",52
25,"MR-1275","Michael","Roberts",16,2017,"TE","0.00",52
20,"JH-3625","Jeff","Heuerman",16,2017,"TE","0.00",52
21,"NP-0100","Niles","Paul",16,2017,"TE","0.00",52
18,"DB-4387","Daniel","Brown",16,2017,"TE","0.00",52
50,"RS-0687","Ricky","Seals-Jones",16,2017,"TE","0.00",52
35,"LS-1900","Luke","Stocker",16,2017,"TE","0.00",52
14,"NO-0150","Nick","O'Leary",16,2017,"TE","0.00",52
43,"AA-0581","Antony","Auclair",16,2017,"TE","0.00",52
54,"GS-1400","Geoff","Swaim",16,2017,"TE","0.00",52
12,"TK-0850","Tyler","Kroft",17,2017,"TE","23.30",1
59,"GK-0075","George","Kittle",17,2017,"TE","17.00",2
29,"JD-2550","Jack","Doyle",17,2017,"TE","13.80",3
13,"BW-0700","Benjamin","Watson",17,2017,"TE","13.10",4
41,"NS-0725","Neal","Sterling",17,2017,"TE","12.40",5
0,"CC-2100","Charles","Clay",17,2017,"TE","12.40",5
45,"RE-0400","Rhett","Ellison",17,2017,"TE","11.30",7
54,"DH-1450","Demetrius","Harris",17,2017,"TE","10.30",8
1,"NO-0150","Nick","O'Leary",17,2017,"TE","9.60",9
58,"AG-0500","Antonio","Gates",17,2017,"TE","8.60",10
49,"JG-2900","Jimmy","Graham",17,2017,"TE","7.50",11
37,"CB-2775","Cameron","Brate",17,2017,"TE","6.70",12
57,"JC-4300","Jared","Cook",17,2017,"TE","6.50",13
7,"AH-3650","Austin","Hooper",17,2017,"TE","6.50",13
8,"DM-3550","David","Morgan",17,2017,"TE","6.50",13
19,"DN-1225","David","Njoku",17,2017,"TE","5.80",16
50,"JG-3700","Jermaine","Gresham",17,2017,"TE","5.40",17
27,"EB-2100","Emanuel","Byrd",17,2017,"TE","5.10",18
34,"DW-0500","Delanie","Walker",17,2017,"TE","4.90",19
22,"ZE-0100","Zach","Ertz",17,2017,"TE","4.40",20
14,"NB-0450","Nick","Boyle",17,2017,"TE","4.40",20
24,"BC-0700","Brent","Celek",17,2017,"TE","4.30",22
33,"JS-4550","Jonnu","Smith",17,2017,"TE","4.20",23
5,"ED-0400","Ed","Dickson",17,2017,"TE","4.20",23
48,"VD-0100","Vernon","Davis",17,2017,"TE","4.00",25
61,"GC-0350","Garrett","Celek",17,2017,"TE","3.80",26
23,"JW-6000","Jason","Witten",17,2017,"TE","3.70",27
60,"GE-0400","Gerald","Everett",17,2017,"TE","3.60",28
35,"ML-1500","Marcedes","Lewis",17,2017,"TE","3.30",29
42,"ET-0375","Eric","Tomlinson",17,2017,"TE","3.00",30
62,"DC-0775","Derek","Carrier",17,2017,"TE","3.00",30
18,"JJ-0725","Jesse","James",17,2017,"TE","2.90",32
25,"JH-0860","James","Hanna",17,2017,"TE","2.30",33
28,"DF-0550","Darren","Fells",17,2017,"TE","2.20",34
36,"LS-1900","Luke","Stocker",17,2017,"TE","2.20",34
38,"AC-2450","Alan","Cross",17,2017,"TE","2.10",36
6,"GO-0100","Greg","Olsen",17,2017,"TE","2.00",37
2,"AD-1175","A.J.","Derby",17,2017,"TE","1.90",38
26,"EE-0050","Eric","Ebron",17,2017,"TE","1.90",38
55,"JH-3625","Jeff","Heuerman",17,2017,"TE","1.90",38
39,"JH-4070","Josh","Hill",17,2017,"TE","1.80",41
11,"CU-0150","C.J.","Uzomah",17,2017,"TE","1.70",42
56,"VG-0300","Virgil","Green",17,2017,"TE","1.60",43
17,"VM-0250","Vance","McDonald",17,2017,"TE","1.50",44
31,"SA-0850","Stephen","Anderson",17,2017,"TE","1.40",45
40,"GG-0462","Garrett","Griffin",17,2017,"TE","1.40",45
9,"KR-1200","Kyle","Rudolph",17,2017,"TE","1.30",47
21,"XG-0100","Xavier","Grimble",17,2017,"TE","1.20",48
3,"AF-0200","Anthony","Fasano",17,2017,"TE","1.10",49
47,"NP-0100","Niles","Paul",17,2017,"TE","1.00",50
4,"MG-1250","MarQueis","Gray",17,2017,"TE","0.20",51
16,"VM-0225","Vince","Mayle",17,2017,"TE","0.00",52
32,"JO-0150","James","O'Shaughnessy",17,2017,"TE","0.00",52
20,"SD-0534","Seth","DeValve",17,2017,"TE","0.00",52
53,"TN-0550","Troy","Niklas",17,2017,"TE","0.00",52
52,"RS-0687","Ricky","Seals-Jones",17,2017,"TE","0.00",52
51,"LW-1450","Luke","Willson",17,2017,"TE","0.00",52
10,"DS-2170","Dion","Sims",17,2017,"TE","0.00",52
43,"JH-4850","Jacob","Hollister",17,2017,"TE","0.00",52
15,"MW-2450","Maxx","Williams",17,2017,"TE","0.00",52
30,"DD-0075","Darrell","Daniels",17,2017,"TE","0.00",52
44,"DA-0850","Dwayne","Allen",17,2017,"TE","0.00",52
46,"JA-0245","Jerell","Adams",17,2017,"TE","0.00",52
68,"JC-4300","Jared","Cook",1,2018,"TE","30.00",1
29,"RG-2200","Rob","Gronkowski",1,2018,"TE","27.30",2
55,"WD-0550","Will","Dissly",1,2018,"TE","22.50",3
16,"EE-0050","Eric","Ebron",1,2018,"TE","15.10",4
46,"JR-1150","Jordan","Reed",1,2018,"TE","14.80",5
24,"GK-0075","George","Kittle",1,2018,"TE","14.00",6
14,"JD-2550","Jack","Doyle",1,2018,"TE","12.00",7
2,"ZE-0100","Zach","Ertz",1,2018,"TE","9.80",8
20,"DW-0500","Delanie","Walker",1,2018,"TE","9.20",9
11,"JJ-0725","Jesse","James",1,2018,"TE","9.00",10
33,"BW-0700","Benjamin","Watson",1,2018,"TE","8.40",11
28,"KR-1200","Kyle","Rudolph",1,2018,"TE","8.10",12
15,"TE-0300","Tyler","Eifert",1,2018,"TE","7.40",13
35,"OH-0250","O.J.","Howard",1,2018,"TE","7.40",13
4,"NB-0450","Nick","Boyle",1,2018,"TE","7.00",15
6,"MW-2450","Maxx","Williams",1,2018,"TE","6.20",16
5,"MA-1050","Mark","Andrews",1,2018,"TE","6.10",17
62,"NS-0725","Neal","Sterling",1,2018,"TE","5.70",18
21,"LS-1900","Luke","Stocker",1,2018,"TE","5.70",18
45,"AG-0500","Antonio","Gates",1,2018,"TE","5.60",20
39,"AS-0550","Austin","Seferian-Jenkins",1,2018,"TE","5.50",21
0,"AH-3650","Austin","Hooper",1,2018,"TE","5.40",22
51,"GO-0100","Greg","Olsen",1,2018,"TE","5.30",23
56,"JB-8575","Jake","Butt",1,2018,"TE","4.90",24
48,"RS-0687","Ricky","Seals-Jones",1,2018,"TE","4.90",24
50,"GS-1400","Geoff","Swaim",1,2018,"TE","4.80",26
10,"DN-1225","David","Njoku",1,2018,"TE","4.30",27
44,"VG-0300","Virgil","Green",1,2018,"TE","4.10",28
70,"DC-0775","Derek","Carrier",1,2018,"TE","4.00",29
41,"EE-0400","Evan","Engram",1,2018,"TE","3.80",30
8,"JC-5675","Jason","Croom",1,2018,"TE","3.80",30
